"Arquivo","Linha","CodigoTS","Categoria","Severidade","DescricaoResumida","Modulo","IsTeste"
"src/epi-assignments/epi-assignments.service.spec.ts","118","TS2322","CAT-6","🟢 Teste","Type 'Mock<Promise<EpiAssignment>, [entity: Partial<EpiAssignment>], any>' is not assignable to type '{ <T extends DeepPartial<EpiAssignment>>(entities: T[], options: SaveOptions & { reload: false; }): Promise<T[]>; <T extends DeepPartial<EpiAssignment>>(entities: T[], options?: SaveOptions | undefined): Promise<...>; <T extends DeepPartial<...>>(entity: T, options: SaveOptions & { ...; }): Promise<...>; <T extends ...'.","epi-assignments","True"
"src/epi-assignments/epi-assignments.service.spec.ts","149","TS2322","CAT-6","🟢 Teste","Type 'Mock<EpiAssignment, [dto: DeepPartial<EpiAssignment>], any>' is not assignable to type '{ (): EpiAssignment; (entityLikeArray: DeepPartial<EpiAssignment>[]): EpiAssignment[]; (entityLike: DeepPartial<EpiAssignment>): EpiAssignment; }'.","epi-assignments","True"
"src/epi-assignments/epi-assignments.service.spec.ts","153","TS2322","CAT-6","🟢 Teste","Type 'Mock<Promise<EpiAssignment>, [entity: Partial<EpiAssignment>], any>' is not assignable to type '{ <T extends DeepPartial<EpiAssignment>>(entities: T[], options: SaveOptions & { reload: false; }): Promise<T[]>; <T extends DeepPartial<EpiAssignment>>(entities: T[], options?: SaveOptions | undefined): Promise<...>; <T extends DeepPartial<...>>(entity: T, options: SaveOptions & { ...; }): Promise<...>; <T extends ...'.","epi-assignments","True"
"src/epi-assignments/epi-assignments.service.spec.ts","205","TS2345","CAT-6","🟢 Teste","Argument of type '{ epi_id: string; user_id: string; }' is not assignable to parameter of type 'CreateEpiAssignmentDto'.","epi-assignments","True"
"src/forensic-trail/forensic-trail.service.spec.ts","18","TS2322","CAT-6","🟢 Teste","Type 'Mock<ForensicTrailEvent, [input: Partial<ForensicTrailEvent>], any>' is not assignable to type '{ (): ForensicTrailEvent; (entityLikeArray: DeepPartial<ForensicTrailEvent>[]): ForensicTrailEvent[]; (entityLike: DeepPartial<...>): ForensicTrailEvent; }'.","forensic-trail","True"
"src/forensic-trail/forensic-trail.service.spec.ts","21","TS2322","CAT-6","🟢 Teste","Type 'Mock<Promise<ForensicTrailEvent>, [input: ForensicTrailEvent], any>' is not assignable to type '{ <T extends DeepPartial<ForensicTrailEvent>>(entities: T[], options: SaveOptions & { reload: false; }): Promise<T[]>; <T extends DeepPartial<ForensicTrailEvent>>(entities: T[], options?: SaveOptions | undefined): Promise<...>; <T extends DeepPartial<...>>(entity: T, options: SaveOptions & { ...; }): Promise<...>; <...'.","forensic-trail","True"
"src/forensic-trail/forensic-trail.service.spec.ts","22","TS2783","CAT-6","🟢 Teste","'id' is specified more than once, so this usage will be overwritten.","forensic-trail","True"
"src/forensic-trail/forensic-trail.service.spec.ts","27","TS2322","CAT-6","🟢 Teste","Type 'Mock<Pick<Repository<ForensicTrailEvent>, ""manager"" | ""create"" | ""findOne"" | ""save"">, [], any>' is not assignable to type '<Entity extends ObjectLiteral>(target: EntityTarget<Entity>) => Repository<Entity>'.","forensic-trail","True"
"src/forensic-trail/forensic-trail.service.spec.ts","28","TS2322","CAT-6","🟢 Teste","Type 'Mock<Promise<void>, [], any>' is not assignable to type '<T = any>(query: string, parameters?: any[] | undefined) => Promise<T>'.","forensic-trail","True"
"src/forensic-trail/forensic-trail.service.spec.ts","32","TS2322","CAT-6","🟢 Teste","Type 'Mock<Promise<unknown>, [callback: (tx: EntityManager) => Promise<unknown>], any>' is not assignable to type '{ <T>(runInTransaction: (entityManager: EntityManager) => Promise<T>): Promise<T>; <T>(isolationLevel: IsolationLevel, runInTransaction: (entityManager: EntityManager) => Promise<...>): Promise<...>; }'.","forensic-trail","True"
"src/inspections/inspections.service.spec.ts","72","TS2322","CAT-6","🟢 Teste","Type 'Mock<Promise<{ hash: string; registryEntry: { id: string; }; }>, [], any>' is not assignable to type '(input: RegisterFinalDocumentInput) => Promise<{ hash: string; registryEntry: DocumentRegistryEntry; }>'.","inspections","True"
"src/inspections/inspections.service.spec.ts","96","TS2345","CAT-6","🟢 Teste","Argument of type 'Repository<never>' is not assignable to parameter of type 'Repository<Site>'.","inspections","True"
"src/inspections/inspections.service.spec.ts","99","TS2352","CAT-6","🟢 Teste","Conversion of type '{ getTenantId: jest.Mock<string, [], any>; }' to type 'TenantService' may be a mistake because neither type sufficiently overlaps with the other. If this was intentional, convert the expression to 'unknown' first.","inspections","True"
"src/inspections/inspections.service.spec.ts","253","TS18047","CAT-6","🟢 Teste","'result.evidencias' is possibly 'null'.","inspections","True"
"src/inspections/inspections.service.spec.ts","312","TS18047","CAT-6","🟢 Teste","'result.evidencias' is possibly 'null'.","inspections","True"
"src/inspections/inspections.service.spec.ts","502","TS2352","CAT-6","🟢 Teste","Conversion of type '{ id: string; company_id: string; evidencias: never[]; }' to type 'Inspection' may be a mistake because neither type sufficiently overlaps with the other. If this was intentional, convert the expression to 'unknown' first.","inspections","True"
"src/mail/mail.service.spec.ts","27","TS2743","CAT-6","🟢 Teste","No overload expects 1 type arguments, but overloads do exist that expect either 0 or 2 type arguments.","mail","True"
"src/mail/mail.service.spec.ts","86","TS2783","CAT-6","🟢 Teste","'id' is specified more than once, so this usage will be overwritten.","mail","True"
"src/mail/mail.service.spec.ts","883","TS2352","CAT-6","🟢 Teste","Conversion of type '{ id: string; numero: string; pdf_file_key: null; }' to type 'Pt' may be a mistake because neither type sufficiently overlaps with the other. If this was intentional, convert the expression to 'unknown' first.","mail","True"
"src/mail/mail.service.spec.ts","1171","TS2345","CAT-6","🟢 Teste","Argument of type 'null' is not assignable to parameter of type '{ key: string; token: string; } | Promise<{ key: string; token: string; }>'.","mail","True"
"src/mail/mail.service.spec.ts","1191","TS2345","CAT-6","🟢 Teste","Argument of type '(key: string) => ""2"" | ""10"" | ""test@example.com"" | ""re_123456"" | ""ops@example.com"" | null' is not assignable to parameter of type '(key: string) => ""test@example.com"" | ""re_123456"" | null'.","mail","True"
"src/nonconformities/nonconformities.service.spec.ts","76","TS2352","CAT-6","🟢 Teste","Conversion of type '{ getTenantId: jest.Mock<string, [], any>; }' to type 'TenantService' may be a mistake because neither type sufficiently overlaps with the other. If this was intentional, convert the expression to 'unknown' first.","nonconformities","True"
"src/nonconformities/nonconformities.service.spec.ts","104","TS2722","CAT-6","🟢 Teste","Cannot invoke an object which is possibly 'undefined'.","nonconformities","True"
"src/nonconformities/nonconformities.service.spec.ts","104","TS2345","CAT-6","🟢 Teste","Argument of type '{ getRepository: jest.Mock<{ update: jest.Mock<any, any, any>; }, [], any>; }' is not assignable to parameter of type 'EntityManager'.","nonconformities","True"
"src/nonconformities/nonconformities.service.spec.ts","151","TS2722","CAT-6","🟢 Teste","Cannot invoke an object which is possibly 'undefined'.","nonconformities","True"
"src/nonconformities/nonconformities.service.spec.ts","151","TS2345","CAT-6","🟢 Teste","Argument of type '{ getRepository: jest.Mock<{ softDelete: jest.Mock<any, any, any>; }, [], any>; }' is not assignable to parameter of type 'EntityManager'.","nonconformities","True"
"src/nonconformities/nonconformities.service.spec.ts","385","TS2352","CAT-6","🟢 Teste","Conversion of type '{ id: string; company_id: string; codigo_nc: string; anexos: never[]; pdf_file_key: null; }' to type 'NonConformity' may be a mistake because neither type sufficiently overlaps with the other. If this was intentional, convert the expression to 'unknown' first.","nonconformities","True"
"src/nonconformities/nonconformities.service.spec.ts","404","TS2352","CAT-6","🟢 Teste","Conversion of type '{ id: string; company_id: string; anexos: string[]; pdf_file_key: null; }' to type 'NonConformity' may be a mistake because neither type sufficiently overlaps with the other. If this was intentional, convert the expression to 'unknown' first.","nonconformities","True"
"src/notifications/notifications.service.spec.ts","43","TS2345","CAT-6","🟢 Teste","Argument of type '{ userId: string; type: string; title: string; message: string; }' is not assignable to parameter of type '{ companyId: string; userId: string; type: string; title: string; message: string; data?: Record<string, unknown> | undefined; }'.","notifications","True"
"src/pts/pts.service.spec.ts","453","TS2352","CAT-6","🟢 Teste","Conversion of type '{ id: string; company_id: string; status: PtStatus; pdf_file_key: null; }' to type 'Pt' may be a mistake because neither type sufficiently overlaps with the other. If this was intentional, convert the expression to 'unknown' first.","pts","True"
"src/pts/pts.service.spec.ts","712","TS2352","CAT-6","🟢 Teste","Conversion of type '{ id: string; company_id: string; status: PtStatus; pdf_file_key: null; }' to type 'Pt' may be a mistake because neither type sufficiently overlaps with the other. If this was intentional, convert the expression to 'unknown' first.","pts","True"
"src/pts/pts.service.spec.ts","838","TS2339","CAT-6","🟢 Teste","Property 'code' does not exist on type 'object'.","pts","True"
"src/pts/pts.service.spec.ts","839","TS2339","CAT-6","🟢 Teste","Property 'reasons' does not exist on type 'object'.","pts","True"
"src/pts/pts.service.spec.ts","844","TS2339","CAT-6","🟢 Teste","Property 'reasons' does not exist on type 'object'.","pts","True"
"src/push/push.service.spec.ts","33","TS2322","CAT-6","🟢 Teste","Type 'Mock<Promise<unknown>, [_name: string, fn: () => Promise<unknown>], any>' is not assignable to type '<T>(integrationName: string, fn: () => Promise<T>, opts?: IntegrationResilienceOptions | undefined) => Promise<T>'.","push","True"
"src/push/push.service.spec.ts","57","TS2345","CAT-6","🟢 Teste","Argument of type 'undefined' is not assignable to parameter of type 'SendResult | Promise<SendResult>'.","push","True"
"src/queue/redis-disabled-queue.spec.ts","20","TS2554","CAT-6","🟢 Teste","Expected 0 arguments, but got 1.","queue","True"
"src/rdos/rdos.service.spec.ts","204","TS2322","CAT-6","🟢 Teste","Type 'Mock<{ companyId: string; siteId: null; siteScope: ""all""; isSuperAdmin: false; }, [], any>' is not assignable to type '() => TenantContext | undefined'.","rdos","True"
"src/reports/reports.service.spec.ts","17","TS2352","CAT-6","🟢 Teste","Conversion of type '{ getTenantId: jest.Mock<any, any, any>; }' to type 'TenantService' may be a mistake because neither type sufficiently overlaps with the other. If this was intentional, convert the expression to 'unknown' first.","reports","True"
"src/reports/reports.service.spec.ts","18","TS2352","CAT-6","🟢 Teste","Conversion of type '{ findOne: jest.Mock<any, any, any>; }' to type 'CompaniesService' may be a mistake because neither type sufficiently overlaps with the other. If this was intentional, convert the expression to 'unknown' first.","reports","True"
"src/service-orders/service-orders.service.spec.ts","44","TS2352","CAT-6","🟢 Teste","Conversion of type '{ getTenantId: jest.Mock<string, [], any>; }' to type 'TenantService' may be a mistake because neither type sufficiently overlaps with the other. If this was intentional, convert the expression to 'unknown' first.","service-orders","True"
"src/signatures/signatures.service.spec.ts","122","TS2345","CAT-6","🟢 Teste","Argument of type 'Partial<Apr>' is not assignable to parameter of type 'Promise<null>'.","signatures","True"
"src/signatures/signatures.service.spec.ts","122","TS2352","CAT-6","🟢 Teste","Conversion of type '{ id: string; company_id: string; numero: string; versao: number; status: AprStatus.PENDENTE; pdf_file_key: null; updated_at: Date; }' to type 'Partial<Apr>' may be a mistake because neither type sufficiently overlaps with the other. If this was intentional, convert the expression to 'unknown' first.","signatures","True"
"src/signatures/signatures.service.spec.ts","132","TS2353","CAT-6","🟢 Teste","Object literal may only specify known properties, and 'id' does not exist in type 'Promise<null>'.","signatures","True"
"src/signatures/signatures.service.spec.ts","140","TS2353","CAT-6","🟢 Teste","Object literal may only specify known properties, and 'id' does not exist in type 'Promise<null>'.","signatures","True"
"src/signatures/signatures.service.spec.ts","156","TS2352","CAT-6","🟢 Teste","Conversion of type '{ getTenantId: jest.Mock<string, [], any>; }' to type 'TenantService' may be a mistake because neither type sufficiently overlaps with the other. If this was intentional, convert the expression to 'unknown' first.","signatures","True"
"src/signatures/signatures.service.spec.ts","172","TS2322","CAT-6","🟢 Teste","Type '{ user_id: string; signer_user_id: string; type: string; signature_data: string; pin: string; }' is not assignable to type 'SignatureWriteInput'.","signatures","True"
"src/signatures/signatures.service.spec.ts","268","TS2345","CAT-6","🟢 Teste","Argument of type '{ document_id: string; document_type: string; signature_data: string; type: string; }' is not assignable to parameter of type 'CreateSignatureDto'.","signatures","True"
"src/signatures/signatures.service.spec.ts","301","TS2345","CAT-6","🟢 Teste","Argument of type '{ document_id: string; document_type: string; signature_data: string; type: string; signature_hash: string; timestamp_token: string; timestamp_authority: string; }' is not assignable to parameter of type 'CreateSignatureDto'.","signatures","True"
"src/signatures/signatures.service.spec.ts","357","TS2345","CAT-6","🟢 Teste","Argument of type 'Partial<Apr>' is not assignable to parameter of type 'Promise<null>'.","signatures","True"
"src/signatures/signatures.service.spec.ts","357","TS2352","CAT-6","🟢 Teste","Conversion of type '{ id: string; company_id: string; status: AprStatus.APROVADA; pdf_file_key: null; }' to type 'Partial<Apr>' may be a mistake because neither type sufficiently overlaps with the other. If this was intentional, convert the expression to 'unknown' first.","signatures","True"
"src/signatures/signatures.service.spec.ts","366","TS2345","CAT-6","🟢 Teste","Argument of type '{ document_id: string; document_type: string; signature_data: string; type: string; }' is not assignable to parameter of type 'CreateSignatureDto'.","signatures","True"
"src/signatures/signatures.service.spec.ts","389","TS2345","CAT-6","🟢 Teste","Argument of type 'Partial<Apr>' is not assignable to parameter of type 'Promise<null>'.","signatures","True"
"src/signatures/signatures.service.spec.ts","407","TS2353","CAT-6","🟢 Teste","Object literal may only specify known properties, and 'id' does not exist in type 'Promise<null>'.","signatures","True"
"src/signatures/signatures.service.spec.ts","416","TS2345","CAT-6","🟢 Teste","Argument of type '{ document_id: string; document_type: string; signature_data: string; type: string; }' is not assignable to parameter of type 'CreateSignatureDto'.","signatures","True"
"src/smoke/document-flows.smoke-spec.ts","76","TS2554","CAT-6","🟢 Teste","Expected 3 arguments, but got 2.","smoke","True"
"src/users/users.service.spec.ts","91","TS2554","CAT-6","🟢 Teste","Expected 7-8 arguments, but got 6.","users","True"
"src/users/users.service.spec.ts","184","TS2554","CAT-6","🟢 Teste","Expected 7-8 arguments, but got 6.","users","True"
"src/users/users.service.spec.ts","324","TS2554","CAT-6","🟢 Teste","Expected 7-8 arguments, but got 6.","users","True"
"src/users/users.service.spec.ts","438","TS2554","CAT-6","🟢 Teste","Expected 7-8 arguments, but got 6.","users","True"
"../frontend/lib/pdf-system/blueprints/aprBlueprint.ts","1","TS2307","CAT-5","🔴 Crítico","Cannot find module '@/services/aprsService' or its corresponding type declarations.","frontend","False"
"../frontend/lib/pdf-system/blueprints/aprBlueprint.ts","2","TS2307","CAT-5","🔴 Crítico","Cannot find module '@/services/signaturesService' or its corresponding type declarations.","frontend","False"
"../frontend/lib/pdf-system/blueprints/aprBlueprint.ts","44","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/aprBlueprint.ts","163","TS7006","CAT-1","🟡 Melhoria","Parameter 'participant' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/arrBlueprint.ts","1","TS2307","CAT-5","🔴 Crítico","Cannot find module '@/services/arrsService' or its corresponding type declarations.","frontend","False"
"../frontend/lib/pdf-system/blueprints/arrBlueprint.ts","137","TS7006","CAT-1","🟡 Melhoria","Parameter 'participant' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/auditBlueprint.ts","1","TS2307","CAT-5","🔴 Crítico","Cannot find module '@/services/auditsService' or its corresponding type declarations.","frontend","False"
"../frontend/lib/pdf-system/blueprints/auditBlueprint.ts","61","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/auditBlueprint.ts","61","TS7006","CAT-1","🟡 Melhoria","Parameter 'index' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/auditBlueprint.ts","73","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/catBlueprint.ts","1","TS2307","CAT-5","🔴 Crítico","Cannot find module '@/services/catsService' or its corresponding type declarations.","frontend","False"
"../frontend/lib/pdf-system/blueprints/catBlueprint.ts","170","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/checklistBlueprint.ts","1","TS2307","CAT-5","🔴 Crítico","Cannot find module '@/services/checklistsService' or its corresponding type declarations.","frontend","False"
"../frontend/lib/pdf-system/blueprints/checklistBlueprint.ts","2","TS2307","CAT-5","🔴 Crítico","Cannot find module '@/services/signaturesService' or its corresponding type declarations.","frontend","False"
"../frontend/lib/pdf-system/blueprints/checklistBlueprint.ts","29","TS7006","CAT-1","🟡 Melhoria","Parameter 'topico' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/checklistBlueprint.ts","38","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/checklistBlueprint.ts","76","TS7006","CAT-1","🟡 Melhoria","Parameter 'group' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/checklistBlueprint.ts","78","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/checklistBlueprint.ts","79","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/checklistBlueprint.ts","124","TS7006","CAT-1","🟡 Melhoria","Parameter 'group' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/checklistBlueprint.ts","124","TS7006","CAT-1","🟡 Melhoria","Parameter 'groupIndex' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/checklistBlueprint.ts","130","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/checklistBlueprint.ts","133","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/checklistBlueprint.ts","142","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/checklistBlueprint.ts","142","TS7006","CAT-1","🟡 Melhoria","Parameter 'index' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/checklistBlueprint.ts","147","TS7006","CAT-1","🟡 Melhoria","Parameter 'subitem' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/checklistBlueprint.ts","147","TS7006","CAT-1","🟡 Melhoria","Parameter 'subitemIndex' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/ddsBlueprint.ts","1","TS2307","CAT-5","🔴 Crítico","Cannot find module '@/services/ddsService' or its corresponding type declarations.","frontend","False"
"../frontend/lib/pdf-system/blueprints/ddsBlueprint.ts","2","TS2307","CAT-5","🔴 Crítico","Cannot find module '@/services/ddsService' or its corresponding type declarations.","frontend","False"
"../frontend/lib/pdf-system/blueprints/ddsBlueprint.ts","3","TS2307","CAT-5","🔴 Crítico","Cannot find module '@/services/signaturesService' or its corresponding type declarations.","frontend","False"
"../frontend/lib/pdf-system/blueprints/ddsBlueprint.ts","182","TS7006","CAT-1","🟡 Melhoria","Parameter 'participant' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/didBlueprint.ts","1","TS2307","CAT-5","🔴 Crítico","Cannot find module '@/services/didsService' or its corresponding type declarations.","frontend","False"
"../frontend/lib/pdf-system/blueprints/didBlueprint.ts","5","TS2307","CAT-5","🔴 Crítico","Cannot find module '@/app/dashboard/dids/didMeta' or its corresponding type declarations.","frontend","False"
"../frontend/lib/pdf-system/blueprints/didBlueprint.ts","128","TS7006","CAT-1","🟡 Melhoria","Parameter 'participant' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/dossierBlueprint.ts","5","TS2307","CAT-5","🔴 Crítico","Cannot find module '@/services/dossiersService' or its corresponding type declarations.","frontend","False"
"../frontend/lib/pdf-system/blueprints/dossierBlueprint.ts","127","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/dossierBlueprint.ts","145","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/dossierBlueprint.ts","164","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/dossierBlueprint.ts","182","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/dossierBlueprint.ts","231","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/dossierBlueprint.ts","248","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/dossierBlueprint.ts","266","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/dossierBlueprint.ts","285","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/dossierBlueprint.ts","292","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/dossierBlueprint.ts","337","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/dossierBlueprint.ts","364","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/dossierBlueprint.ts","387","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/ncBlueprint.ts","1","TS2307","CAT-5","🔴 Crítico","Cannot find module '@/services/nonConformitiesService' or its corresponding type declarations.","frontend","False"
"../frontend/lib/pdf-system/blueprints/photographicReportBlueprint.ts","1","TS2307","CAT-5","🔴 Crítico","Cannot find module '@/services/inspectionsService' or its corresponding type declarations.","frontend","False"
"../frontend/lib/pdf-system/blueprints/photographicReportBlueprint.ts","71","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/photographicReportBlueprint.ts","82","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/photographicReportBlueprint.ts","92","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/photographicReportBlueprint.ts","92","TS7006","CAT-1","🟡 Melhoria","Parameter 'index' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/ptBlueprint.ts","1","TS2307","CAT-5","🔴 Crítico","Cannot find module '@/services/ptsService' or its corresponding type declarations.","frontend","False"
"../frontend/lib/pdf-system/blueprints/ptBlueprint.ts","2","TS2307","CAT-5","🔴 Crítico","Cannot find module '@/services/signaturesService' or its corresponding type declarations.","frontend","False"
"../frontend/lib/pdf-system/blueprints/ptBlueprint.ts","171","TS7006","CAT-1","🟡 Melhoria","Parameter 'executor' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/rdoBlueprint.ts","1","TS2307","CAT-5","🔴 Crítico","Cannot find module '@/services/rdosService' or its corresponding type declarations.","frontend","False"
"../frontend/lib/pdf-system/blueprints/rdoBlueprint.ts","83","TS7006","CAT-1","🟡 Melhoria","Parameter 'sum' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/rdoBlueprint.ts","83","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/rdoBlueprint.ts","83","TS7006","CAT-1","🟡 Melhoria","Parameter 'sum' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/rdoBlueprint.ts","83","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/rdoBlueprint.ts","108","TS7006","CAT-1","🟡 Melhoria","Parameter 'sum' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/rdoBlueprint.ts","108","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/rdoBlueprint.ts","115","TS7006","CAT-1","🟡 Melhoria","Parameter 'sum' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/rdoBlueprint.ts","115","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/rdoBlueprint.ts","198","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/rdoBlueprint.ts","222","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/rdoBlueprint.ts","248","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/rdoBlueprint.ts","272","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/rdoBlueprint.ts","296","TS7006","CAT-1","🟡 Melhoria","Parameter 'item' implicitly has an 'any' type.","frontend","False"
"../frontend/lib/pdf-system/blueprints/trainingBlueprint.ts","1","TS2307","CAT-5","🔴 Crítico","Cannot find module '@/services/trainingsService' or its corresponding type declarations.","frontend","False"
"../frontend/lib/pdf-system/blueprints/trainingBlueprint.ts","2","TS2307","CAT-5","🔴 Crítico","Cannot find module '@/services/signaturesService' or its corresponding type declarations.","frontend","False"
"../frontend/lib/pdf/monthlyReportGenerator.ts","14","TS2307","CAT-5","🔴 Crítico","Cannot find module '@/lib/pdf-system' or its corresponding type declarations.","frontend","False"
"../frontend/lib/pdf/monthlyReportGenerator.ts","16","TS2307","CAT-5","🔴 Crítico","Cannot find module '@/lib/date/safeFormat' or its corresponding type declarations.","frontend","False"
